Time,AccelX,AccelY,AccelZ,VelX,VelY,VelZ,PosX,PosY,PosZ,Roll,Pitch,Yaw
0.0007495880126953125,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,358.85386364383254,42.621049157326894,-194.01354218304928
0.0005447864532470703,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,267.6985155645988,175.24516866508523,-282.1406690721907
0.0005075931549072266,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,356.54925763889014,127.86624368358889,-147.41437859155036
0.000453948974609375,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,445.39074741369654,80.49668560468498,-0.8990288111208429
0.0005805492401123047,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,354.23227015943655,33.123933605554654,-128.29591267486228
0.0005655288696289062,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,443.06770910143246,165.7480532766397,-157.3190175520376
0.0005338191986083984,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,351.90930226082116,118.37523208217883,-215.91526586918457
0.0004975795745849609,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,440.7509163361224,70.99631374447213,-162.88973254303897
0.0004551410675048828,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,349.5955684254818,23.62350386469231,-204.77031509590884
0.0005064010620117188,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,438.4370860530988,156.2444890793014,-64.72432797830538
0.0005710124969482422,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,347.2817381639793,108.86247282172113,-156.68189806646123
0.0005106925964355469,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,436.1233453850541,61.483547629788035,-43.40595106395887
0.00046563148498535156,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,344.9679977574393,14.101591566182833,-117.2222541270043
0.00048160552978515625,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,433.812650071633,146.72266678760766,-20.87622080103688
0.0005190372467041016,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,342.65410279453545,99.34038884637405,-246.97187482182204
0.0005762577056884766,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,431.49875447180705,51.96139044498932,-38.92973709848593
0.0005013942718505859,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,340.3464498113958,4.5855103607392635,-142.77668338850984
0.00046753883361816406,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,429.1941465099279,137.20354150105035,-144.26329399744347
0.0004830360412597656,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,338.0387986596895,89.83378828236266,-138.9016455221807
0.00045871734619140625,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,426.8741167977638,42.46413000015153,-55.65406603653503
0.0005629062652587891,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,335.7219060300024,175.08511135925826,-160.61431205450066
0.000553131103515625,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,424.5665582920511,127.71533251855226,-143.25800983795457
0.0004978179931640625,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,333.4112105920058,80.34249871693706,-242.39012632552658
0.00046372413635253906,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,422.2589102521482,32.957476486389524,-108.6614924253858
0.0004742145538330078,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,331.10048473527297,165.5846736450503,-225.2139568384258
0.0005395412445068359,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,419.94826435889536,118.20253674509487,-29.341167172418068
0.0005550384521484375,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,328.7898205791141,70.82665620148853,-141.63867099117888
0.0005064010620117188,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,417.6344727428548,23.45383787262574,-124.77080704824797
0.0007421970367431641,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,326.4822060516178,156.0717948255837,-153.0470903973951
0.0006480216979980469,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,415.32993769862946,108.70515333535758,-30.959838526187923
0.00067901611328125,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,324.17772097810507,61.329272476931266,-243.64684715190063
0.0006680488586425781,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,413.0255211335899,13.959688968878922,-121.71143654628949
0.0007717609405517578,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,321.87017260306214,146.58066654763923,-220.53510718804068
